keyword,parent_keyword,cluster,category,monthly_pc,monthly_mobile,monthly_total,competition,source_seed,trend_1m,trend_3m,trend_momentum,seasonality,web_result_count,demand_supply_ratio,competition_ratio,result_count_checked_at,commercial_intent,freshness,longtail_score,content_fit,opportunity_score,score_valid,score_invalid_reasons,data_coverage,novelty_score,theme_state,seed_source,exploration_bucket,status,discovered_at,last_checked,source,depth,confidence,content_types,intent,action,closest_url,overlap,reason,strategy,volume_note,search_ads_checked_at,datalab_checked_at,pending_validation,pending_retry_count,pending_last_attempt_at,pending_validation_expired
재외공관지원요건,,재외공관지원요건,recovery:재외공관,,,,,재외공관 지원 요건,,,,,,,,,0.3,0.2,0.16000000000000003,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.6,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/grenada.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
HTMLLANGATTRIBUTE,,htmllangattribute,recovery:html,,,,,HTML lang attribute checker,,,,,,,,,0.3,0.2,0.34,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.47,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/report/travel/srilanka-tangalle.html,LOW_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-26T14:06:04.210833+09:00,,,,
SIZECONVERTER,,sizeconverter,recovery:size,,,,,size converter,,,,,,,,,0.3,0.2,0.26,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.47,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/util/caseconverter/,LOW_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
CENTER인기제품순위와,,center인기제품순위와,recovery:center,,,,,Center 인기제품 순위와,,,,,,,,,0.3,0.2,0.26,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.37,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/kor/report/window/windows-update-error-0x80240043-fix.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
WEBRTCLEAKSURFACE,,webrtcleaksurface,recovery:webrtc,,,,,WebRTC leak surface check,,,,,,,,,0.3,0.2,0.34,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.29,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/util/text-cleaner/,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-19T01:29:22.540446+09:00,2026-09-26T14:06:04.210833+09:00,,,,
20262분기누적,,20262분기누적,recovery:2026,,,,,2026 2분기 누적,,,,,,,,,0.3,1,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,current-information|informational,informational,REJECT,/kor/report/coin/aip-guide.html,LOW_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
MERCHANTCENTER인기제품,,merchantcenter인기제품,recovery:merchant,,,,,Merchant Center 인기제품 순위와 지연 해석,,,,,,,,,0.3,0.2,0.36000000000000004,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/id/game/MatrixDefense/,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T20:22:53.755801+09:00,2026-09-26T14:06:04.210833+09:00,,,,
OCRSCANTO,,ocrscanto,recovery:ocr,,,,,OCR scan to,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/jp/report/travel/canada-saskatoon.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
NAMEDECISIONHELPER,,namedecisionhelper,recovery:name,,,,,name decision helper,,,,,,,,,0.3,0.2,0.36000000000000004,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/report/travel/tunisia-medenine.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
가족송금과재외공관,,가족송금과재외공관,recovery:가족,,,,,가족 송금과 재외공관,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/kuwait.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
경찰신고와재외공관,,경찰신고와재외공관,recovery:경찰,,,,,경찰 신고와 재외공관,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/brunei.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
관리미흡소비자피해,,관리미흡소비자피해,recovery:관리,,,,,관리 미흡 소비자피해,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/aria20-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
다구간항공권의구매,,다구간항공권의구매,recovery:다구간,,,,,다구간 항공권의 구매,,,,,,,,,0.9,0.2,0.405,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/travel/일본-혼자-여행.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
등록됐는지확인방법,,등록됐는지확인방법,recovery:등록됐는지,,,,,등록됐는지 확인 방법,,,,,,,,,0.3,0.2,0.405,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|how-to|informational,how-to,NEW_PAGE,/kor/report/window/windows-update-error-0x80240042-fix.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
디폴트옵션주요현황,,디폴트옵션주요현황,recovery:디폴트옵션,,,,,디폴트옵션 주요 현황,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/window/windows11-start-menu-windows10-style.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
매진구매불가항공편,,매진구매불가항공편,recovery:매진,,,,,매진 구매불가 항공편,,,,,,,,,0.9,0.2,0.405,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/coin/ars-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,2026-09-26T14:06:04.210833+09:00,,,,
모바일신분증과캡처,,모바일신분증과캡처,recovery:모바일,,,,,모바일 신분증과 캡처,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/aidogexlm-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
발권다구간항공권의,,발권다구간항공권의,recovery:발권,,,,,발권 다구간 항공권의,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/travel/일본-혼자-여행.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
불명저작물법정허락,,불명저작물법정허락,recovery:불명,,,,,불명 저작물 법정허락,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-17T22:32:34.760966+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/terms.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-17T22:32:34.760966+09:00,,,,,
ANDTRIP,,andtrip,recovery:and,,,,,and trip,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,62.38,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/report/travel/libya-sabratha.html,HIGH_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
예약후포인트,,예약후포인트,recovery:예약,,,,,예약 후 포인트,,,,,,,,,0.3,0.2,0.12,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,61.2,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/ars-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
신청자격과,,신청자격과,recovery:신청,,,,,신청 자격과,,,,,,,,,0.3,0.2,0.225,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,60.43,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|how-to|informational,how-to,WAIT_FOR_DATA,/kor/report/visa/saint-lucia.html,MEDIUM_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-25T22:53:19.272882+09:00,,,,
초과학원수강료,,초과학원수강료,recovery:초과,,,,,초과 학원 수강료,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,60.43,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/sweden.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
신청요건과양식,,신청요건과양식,recovery:신청,,,,,신청 요건과 양식,,,,,,,,,0.3,0.2,0.315,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,60.43,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|how-to|informational,how-to,NEW_PAGE,/kor/report/visa/india.html,LOW_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-25T22:53:19.272882+09:00,,,,
ANDTRIPCOST,,andtripcost,recovery:and,,,,,and trip cost,,,,,,,,,0.3,0.2,0.22000000000000003,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,60.13,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,NEW_PAGE,/report/travel/south-africa-strand.html,LOW_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-25T22:53:19.272882+09:00,,,,
예약정보미연동,,예약정보미연동,recovery:예약,,,,,예약 정보 미연동,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,60.03,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/camp/cheondong-auto-camping.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
소득기준과신청자료,,소득기준과신청자료,recovery:소득,,,,,소득 기준과 신청자료,,,,,,,,,0.3,0.2,0.405,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,NEW,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|how-to|informational,how-to,NEW_PAGE,/kor/report/visa/saint-lucia.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,2026-09-25T22:53:19.272882+09:00,,,,
송금과재외공관지원,,송금과재외공관지원,recovery:송금과,,,,,송금과 재외공관 지원,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/coin/aevo-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
수강료중도해지환불,,수강료중도해지환불,recovery:수강료,,,,,수강료 중도해지 환불,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/camp/free-camping-top20.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
신고와재외공관연락,,신고와재외공관연락,recovery:신고와,,,,,신고와 재외공관 연락,,,,,,,,,0.3,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,59.17,NEW,ZERO_RECOVERY_EXTERNAL_FRAGMENT,new_theme,REJECTED,2026-09-18T03:18:11.968034+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/visa/brunei.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-18T03:18:11.968034+09:00,,,,,
중고캠핑카,중고차매매사이트순위,중고차실매물,recovery:중고차,,,,,중고차가격,,,,,,,,,0.3,0.2,0.1,0.4,,False,monthly_volume_missing|competition_missing|trend_missing|web_result_missing,0,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/camp/gongju.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-19T01:29:22.540446+09:00,,,,,
수입중고차매매사이트,중고차매매사이트순위,중고차실매물,recovery:중고차,90,230,320,높음,중고차구매사이트,-1.91,-0.0,-1.91,0.833,1510444,0.0002251,4442.48,2026-09-18T07:52:46.575358+09:00,0.3,0.2,0.2,0.4,34.09,True,,100,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,HIGH,evergreen|informational,informational,NEW_PAGE,/kor/report/coin/axt-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-25T16:54:40.845655+09:00,2026-09-18T07:52:46.575358+09:00,False,0,,False
중고차시세조회,중고차매매사이트순위,중고차실매물,recovery:중고차,2140,6740,8880,높음,중고차시세비교,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/alm-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
포르쉐,중고차매매사이트순위,중고차실매물,recovery:중고차,40900,131300,172200,높음,중고차구매,,,,,,,,,0.3,0.2,0.06,0.4,,False,trend_missing|web_result_missing,50,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,LOW,evergreen|informational,informational,REJECT,/report/travel/portugal-porto.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-25T09:35:21.318215+09:00,,,,,
중고자동차시세표,중고차매매사이트순위,중고차실매물,recovery:중고차,610,1410,2020,높음,중고차시세비교,,,,,,,,,0.3,0.2,0.16000000000000003,0.4,,False,trend_missing|web_result_missing,50,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
중고차,중고차매매사이트순위,중고차실매물,recovery:중고차,71400,204800,276200,높음,셀토스중고가격,,,,,,,,,0.3,0.2,0.06,0.4,,False,trend_missing|web_result_missing,50,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,LOW,evergreen|informational,informational,REJECT,/kor/report/travel/togo-tsevie.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
중고차플랫폼,중고차매매사이트순위,중고차실매물,recovery:중고차,520,590,1110,높음,중고차구매사이트,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/aped-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-25T16:54:40.845655+09:00,,,,,
중고차시세비교,중고차매매사이트순위,중고차실매물,recovery:중고차,370,1370,1740,높음,중고차시세비교,-11.21,20.97,-11.21,0.897,1402730,0.00137589,726.8,2026-09-18T07:52:46.575358+09:00,0.3,0.2,0.315,0.4,40.85,True,,100,15.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-18T07:52:46.575358+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,3,HIGH,comparison|evergreen|informational,comparison,NEW_PAGE,/kor/report/window/windows11-start-menu-windows10-style.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-26T20:30:34.794344+09:00,2026-09-18T07:52:46.575358+09:00,False,0,,False
